Type,ID,Birth time (milsec),Death time (milsec),Time lived (milsec),Updates / Frames lived,Health,Max health,Health ratio,Energy,Max energy,Energy ratio,Total Energy gained,Tiles traveled,Attack power,Organisms attacked,Animals killed,Plants killed,Parent Id,Number of Offsprings,Color red value,Color green value,Color blue value
Animal,51809,595190,613080,17890,454,-3.22,100,-0.03,0,100,0.0,1978.83,131,14.38,0,0,10,,1,161,102,116
Animal,51809,595190,613080,17890,454,-7.22,100,-0.07,0,100,0.0,1978.83,132,14.38,0,0,10,,1,161,102,116
Animal,53427,610751,613081,2330,78,-3.0,100,-0.03,0,100,0.0,427.75,47,15.73,0,0,5,,0,142,100,134
Animal,53427,610751,613081,2330,78,-7.0,100,-0.07,0,100,0.0,427.75,48,15.73,0,0,5,,0,142,100,134
Animal,52976,606217,613081,6864,200,-2.98,100,-0.03,0,100,0.0,905.32,67,16.64,0,0,3,,1,134,138,158
Animal,52976,606217,613081,6864,200,-6.98,100,-0.07,0,100,0.0,905.32,68,16.64,0,0,3,,1,134,138,158
Animal,53143,607957,613108,5151,148,-0.0,100,-0.0,0,100,0.0,617.14,70,19.29,0,0,3,,0,153,149,109
Animal,53143,607957,613109,5152,148,-4.0,100,-0.04,0,100,0.0,617.14,71,19.29,0,0,3,,0,153,149,109
Animal,49222,570286,613114,42828,1066,-1.94,100,-0.02,0,100,0.0,4718.81,182,17.2,0,0,2,,0,99,126,130
Animal,49222,570286,613114,42828,1066,-5.94,100,-0.06,0,100,0.0,4718.81,183,17.2,0,0,2,,0,99,126,130
Animal,50924,586851,613119,26268,627,-0.19,100,-0.0,0,100,0.0,2827.79,110,19.97,0,0,5,,0,122,166,139
Animal,50924,586851,613119,26268,627,-4.19,100,-0.04,0,100,0.0,2827.79,111,19.97,0,0,5,,0,122,166,139
Animal,46132,540747,613146,72399,2013,-3.68,100,-0.04,0,100,0.0,8848.92,364,17.67,0,0,14,,1,113,177,120
Animal,50006,577835,613157,35322,872,-2.74,100,-0.03,0,100,0.0,4042.91,160,23.29,0,0,17,,3,154,124,112
Animal,50006,577835,613157,35322,872,-6.74,100,-0.07,0,100,0.0,4042.91,161,23.29,0,0,17,,3,154,124,112
Animal,52447,601153,613158,12005,299,-3.32,100,-0.03,0,100,0.0,1290.14,69,13.9,0,0,1,,0,138,149,145
Animal,52447,601153,613158,12005,299,-7.32,100,-0.07,0,100,0.0,1290.14,70,13.9,0,0,1,,0,138,149,145
Animal,51832,595420,613195,17775,429,-0.38,100,-0.0,0,100,0.0,1893.26,77,18.07,0,0,2,,0,136,142,167
Animal,52965,606125,613195,7070,188,-0.21,100,-0.0,0,100,0.0,804.63,58,15.47,0,0,2,,0,157,135,125
Animal,43610,512225,613196,100971,2887,-1.12,100,-0.01,0,100,0.0,12745.74,424,16.7,0,0,10,,5,109,129,131
Animal,53284,609432,613196,3764,117,0.0,100,0.0,0,100,0.0,523.0,56,24.21,0,0,8,,0,182,154,141
Animal,53284,609432,613197,3765,117,-4.0,100,-0.04,0,100,0.0,523.0,57,24.21,0,0,8,,0,182,154,141
Animal,52988,606313,613232,6919,183,-2.0,100,-0.02,0,100,0.0,870.43,51,19.78,0,0,2,,1,88,141,149
Animal,51742,594598,613235,18637,453,-1.32,100,-0.01,0,100,0.0,2172.6,102,17.41,0,0,2,,3,129,149,138
Animal,51963,596573,613236,16663,423,-0.23,100,-0.0,0,100,0.0,1831.56,98,16.47,0,0,10,,0,123,147,75
Animal,50370,581915,613269,31354,756,-8.0,100,-0.08,1.41,100,0.01,3333.64,100,15.97,0,0,2,,0,141,92,139
Animal,49230,570360,613272,42912,1073,-3.54,100,-0.04,0,100,0.0,4752.12,172,15.97,0,0,12,,2,125,162,80
Animal,49230,570360,613272,42912,1073,-7.54,100,-0.08,0,100,0.0,4752.12,173,15.97,0,0,12,,2,125,162,80
Animal,51260,590102,613272,23170,549,-0.86,100,-0.01,0,100,0.0,2521.98,96,21.89,0,0,1,,0,142,144,137
Animal,51260,590102,613272,23170,549,-4.86,100,-0.05,0,100,0.0,2521.98,97,21.89,0,0,1,,0,142,144,137
Animal,53089,607364,613273,5909,162,-2.78,100,-0.03,0,100,0.0,667.83,46,13.04,0,0,2,,0,162,131,118
Animal,53089,607364,613273,5909,162,-6.78,100,-0.07,0,100,0.0,667.83,47,13.04,0,0,2,,0,162,131,118
Animal,50785,585666,613273,27607,679,-0.5,100,-0.0,0,100,0.0,3146.09,113,17.1,0,0,1,,3,145,155,99
Animal,50785,585666,613273,27607,679,-4.5,100,-0.04,0,100,0.0,3146.09,114,17.1,0,0,1,,3,145,155,99
Animal,52161,598402,613306,14904,366,-2.57,100,-0.03,0,100,0.0,1600.86,76,19.24,0,0,4,,1,98,92,107
Animal,52161,598402,613306,14904,366,-6.57,100,-0.07,0,100,0.0,1600.86,77,19.24,0,0,4,,1,98,92,107
Animal,51572,592968,613309,20341,499,-4.58,100,-0.05,48,100,0.48,2270.91,78,17.97,0,0,3,,0,139,129,92
Animal,53279,609385,613309,3924,110,-3.71,100,-0.04,0,100,0.0,464.7,45,20.03,0,0,1,,0,138,148,104
Animal,52178,598648,613311,14663,373,-1.1,100,-0.01,0,100,0.0,1600.62,99,14.09,0,0,6,,0,165,122,163
Animal,50568,583714,613311,29597,730,-1.14,100,-0.01,0,100,0.0,3437.77,127,22.38,0,0,1,,4,167,147,113
Animal,50568,583714,613311,29597,730,-5.14,100,-0.05,0,100,0.0,3437.77,128,22.38,0,0,1,,4,167,147,113
Animal,50177,579770,613312,33542,825,-2.65,100,-0.03,0,100,0.0,3640.38,142,25.42,0,0,6,,0,121,136,135
Animal,47887,557537,613348,55811,1476,-0.62,100,-0.01,0,100,0.0,6504.65,215,16.73,0,0,3,,3,134,163,132
Animal,53566,612369,613382,1013,37,-3.44,100,-0.03,0,100,0.0,83.15,35,20.79,0,0,2,,0,84,96,95
Animal,53219,608750,613389,4639,137,-0.48,100,-0.0,0,100,0.0,581.3,52,23.44,0,0,3,,0,130,179,124
Animal,52528,601939,613425,11486,288,-1.13,100,-0.01,0,100,0.0,1215.63,61,16.7,0,0,1,,0,133,105,149
Animal,53484,611516,613426,1910,71,-3.32,100,-0.03,0,100,0.0,289.62,35,14.48,0,0,3,,0,137,132,144
Animal,53484,611516,613426,1910,71,-7.32,100,-0.07,0,100,0.0,289.62,36,14.48,0,0,3,,0,137,132,144
Animal,51753,594689,613463,18774,461,-0.58,100,-0.01,0,100,0.0,2157.74,86,23.66,0,0,5,,2,125,126,122
Animal,48236,560906,613496,52590,1366,-3.13,100,-0.03,0,100,0.0,5983.09,218,17.93,0,0,5,,0,142,128,139
Animal,48236,560906,613496,52590,1366,-7.13,100,-0.07,0,100,0.0,5983.09,219,17.93,0,0,5,,0,142,128,139
Animal,53508,611723,613500,1777,65,-2.63,100,-0.03,0,100,0.0,244.52,34,27.79,0,0,6,,0,162,180,141
Animal,53508,611723,613500,1777,65,-6.63,100,-0.07,0,100,0.0,244.52,35,27.79,0,0,6,,0,162,180,141
Animal,44425,521358,613528,92170,2511,0,100,0.0,32,100,0.32,11032.59,150,10.97,0,0,1,,4,103,183,119
Animal,46600,545275,613537,68262,1874,-3.75,100,-0.04,0,100,0.0,8411.35,310,22.42,0,0,14,,2,138,167,98
Animal,52288,599659,613538,13879,343,-0.71,100,-0.01,0,100,0.0,1489.68,74,14.78,0,0,5,,0,152,157,147
Animal,52288,599659,613539,13880,343,-4.71,100,-0.05,0,100,0.0,1489.68,75,14.78,0,0,5,,0,152,157,147
Animal,53584,612648,613574,926,38,0,100,0.0,16,100,0.16,250.65,26,20.89,0,0,3,,0,93,168,146
Animal,52351,600237,613578,13341,335,-1.41,100,-0.01,0,100,0.0,1502.53,84,15.27,0,0,11,,1,117,180,135
Animal,51823,595323,613609,18286,441,-1.55,100,-0.02,0,100,0.0,1979.67,86,17.07,0,0,2,,1,172,136,149
Animal,49984,577513,613642,36129,862,-3.75,100,-0.04,0,100,0.0,3716.62,113,11.91,0,0,1,,1,134,170,123
Animal,51513,592396,613690,21294,520,-0.42,100,-0.0,0,100,0.0,2387.54,89,20.17,0,0,1,,0,127,148,101
Animal,50614,584087,613726,29639,724,-0.0,100,-0.0,0,100,0.0,3198.09,123,15.55,0,0,9,,0,158,140,152
Animal,50614,584087,613726,29639,724,-4.0,100,-0.04,0,100,0.0,3198.09,124,15.55,0,0,9,,0,158,140,152
Animal,42182,494483,613728,119245,3433,-0.83,100,-0.01,0,100,0.0,15243.71,518,13.06,0,0,11,,4,110,159,153
Animal,42182,494483,613728,119245,3433,-4.83,100,-0.05,0,100,0.0,15243.71,519,13.06,0,0,11,,4,110,159,153
Animal,44593,523112,613765,90653,2605,-1.88,100,-0.02,0,100,0.0,11452.58,385,16.65,0,0,21,,3,149,133,135
Animal,51558,592881,613798,20917,507,-2.67,100,-0.03,0,100,0.0,2385.52,98,23.67,0,0,2,,2,171,111,91
Animal,51558,592881,613798,20917,507,-6.67,100,-0.07,0,100,0.0,2385.52,99,23.67,0,0,2,,2,171,111,91
Animal,53264,609202,613802,4600,129,-2.13,100,-0.02,0,100,0.0,569.35,40,23.72,0,0,3,,0,156,133,113
Animal,52799,604553,613803,9250,244,-0.44,100,-0.0,0,100,0.0,1070.67,66,15.93,0,0,3,,1,124,150,165
Animal,43193,507207,613804,106597,3033,-3.87,100,-0.04,0,100,0.0,13396.23,427,15.84,0,0,15,,5,131,159,95
Animal,43193,507207,613804,106597,3033,-7.87,100,-0.08,0,100,0.0,13396.23,428,15.84,0,0,15,,5,131,159,95
Animal,53199,608572,613841,5269,152,-1.17,100,-0.01,0,100,0.0,654.08,52,17.4,0,0,1,,0,119,144,148
Animal,48899,567435,613904,46469,1129,-1.2,100,-0.01,0,100,0.0,4980.77,104,15.6,0,0,1,,1,115,153,115
Animal,49939,577048,613951,36903,900,-0.99,100,-0.01,0,100,0.0,4153.0,151,15.31,0,0,2,,4,154,161,103
Animal,47239,551296,613954,62658,1682,-2.81,100,-0.03,0,100,0.0,7398.37,238,13.06,0,0,2,,2,129,143,152
Animal,47239,551296,613954,62658,1682,-6.81,100,-0.07,0,100,0.0,7398.37,239,13.06,0,0,2,,2,129,143,152
Animal,46827,547414,613984,66570,1797,-0.15,100,-0.0,0,100,0.0,8169.47,290,19.68,0,0,7,,3,146,128,157
Animal,51102,588580,613987,25407,598,-7.91,100,-0.08,48,100,0.48,2804.97,93,18.36,0,0,6,,1,137,97,164
Animal,51449,591771,613988,22217,529,-1.06,100,-0.01,0,100,0.0,2377.35,92,23.58,0,0,3,,0,156,136,139
Animal,51449,591771,613988,22217,529,-5.06,100,-0.05,0,100,0.0,2377.35,93,23.58,0,0,3,,0,156,136,139
Animal,52856,605124,613991,8867,253,-2.31,100,-0.02,0,100,0.0,1061.54,90,16.59,0,0,15,,0,143,173,104
Animal,52856,605124,613991,8867,253,-6.31,100,-0.06,0,100,0.0,1061.54,91,16.59,0,0,15,,0,143,173,104
Animal,52276,599564,614027,14463,355,-8.1,100,-0.08,52,100,0.52,1667.55,59,18.95,0,0,4,,0,101,116,110
Animal,53144,607974,614030,6056,169,-1.23,100,-0.01,0,100,0.0,770.76,46,16.06,0,0,1,,1,118,171,145
Animal,53144,607974,614030,6056,169,-5.23,100,-0.05,0,100,0.0,770.76,47,16.06,0,0,1,,1,118,171,145
Animal,52404,600855,614061,13206,336,-2.46,100,-0.02,0,100,0.0,1456.67,95,15.05,0,0,6,,1,172,74,94
Animal,49547,573409,614099,40690,1006,-0.35,100,-0.0,0,100,0.0,4467.12,171,19.25,0,0,5,,2,139,89,135
Animal,49547,573409,614099,40690,1006,-4.35,100,-0.04,0,100,0.0,4467.12,172,19.25,0,0,5,,2,139,89,135
Animal,53042,606981,614103,7122,203,-0.72,100,-0.01,0,100,0.0,861.95,67,17.66,0,0,3,,0,152,167,141
Animal,52400,600814,614105,13291,356,-1.21,100,-0.01,0,100,0.0,1625.05,114,22.08,0,0,11,,1,150,182,125
Animal,51005,587701,614210,26509,632,-0.42,100,-0.0,0,100,0.0,2707.94,99,12.35,0,0,3,,1,176,170,92
Animal,51005,587701,614210,26509,632,-4.42,100,-0.04,0,100,0.0,2707.94,100,12.35,0,0,3,,1,176,170,92
Animal,52895,605458,614217,8759,258,-0.82,100,-0.01,0,100,0.0,1178.97,97,19.92,0,0,12,,0,142,179,136
Animal,52895,605458,614217,8759,258,-4.82,100,-0.05,0,100,0.0,1178.97,98,19.92,0,0,12,,0,142,179,136
Animal,52060,597509,614247,16738,412,-3.91,100,-0.04,0,100,0.0,1876.83,96,21.14,0,0,5,,1,152,144,139
Animal,52060,597509,614248,16739,412,-7.91,100,-0.08,0,100,0.0,1876.83,97,21.14,0,0,5,,1,152,144,139
Animal,51026,587872,614286,26414,621,-0.89,100,-0.01,0,100,0.0,2716.76,72,14.83,0,0,2,,0,146,143,152
Animal,53418,610660,614287,3627,118,-2.42,100,-0.02,0,100,0.0,491.09,51,20.46,0,0,2,,0,124,139,155
Animal,53418,610660,614287,3627,118,-6.42,100,-0.06,0,100,0.0,491.09,52,20.46,0,0,2,,0,124,139,155
Animal,49871,576407,614367,37960,927,-2.19,100,-0.02,0,100,0.0,4015.16,151,12.33,0,0,5,,1,139,154,122
Animal,49995,577675,614368,36693,898,-8.0,100,-0.08,14.1,100,0.14,4200.72,152,18.23,0,0,3,,2,103,159,145
Animal,53118,607595,614369,6774,195,-1.18,100,-0.01,0,100,0.0,887.48,57,21.75,0,0,3,,1,90,151,116
Animal,53118,607595,614369,6774,195,-5.18,100,-0.05,0,100,0.0,887.48,58,21.75,0,0,3,,1,90,151,116
Animal,50356,581754,614406,32652,807,-1.55,100,-0.02,12.75,100,0.13,3568.98,129,15.93,0,0,1,,1,160,105,107
Animal,50139,579420,614444,35024,884,-2.2,100,-0.02,0,100,0.0,4160.16,175,21.23,0,0,12,,5,111,126,120
Animal,53198,608565,614483,5918,217,-2.93,100,-0.03,0,100,0.0,993.12,128,25.33,0,0,28,,0,157,143,66
Animal,50738,585163,614517,29354,718,-8.0,100,-0.08,3.83,100,0.04,3370.01,142,20.96,0,0,2,,1,119,125,83
Animal,47561,554412,614518,60106,1592,-3.84,100,-0.04,0,100,0.0,7336.93,231,19.81,0,0,1,,3,131,135,136
Animal,51611,593332,614519,21187,525,-3.16,100,-0.03,0,100,0.0,2468.35,97,24.11,0,0,3,,0,175,129,91
Animal,47233,551259,614548,63289,1605,-7.01,100,-0.07,12,100,0.12,7046.03,96,12.65,0,0,1,,2,154,168,94
Animal,52425,600998,614553,13555,369,-2.32,100,-0.02,0,100,0.0,1611.67,148,19.19,0,0,17,,0,123,167,155
Animal,50472,582817,614554,31737,792,-2.75,100,-0.03,0,100,0.0,3663.08,175,22.56,0,0,19,,2,118,148,107
Animal,43858,515132,614555,99423,2812,-1.49,100,-0.01,0,100,0.0,12803.58,414,15.51,0,0,24,,5,143,110,137
Animal,43858,515132,614555,99423,2812,-5.49,100,-0.05,0,100,0.0,12803.58,415,15.51,0,0,24,,5,143,110,137
Animal,49724,575146,614621,39475,931,-0.66,100,-0.01,0,100,0.0,3969.77,84,10.58,0,0,1,,1,202,143,132
Animal,53613,613037,614627,1590,70,-3.6,100,-0.04,0,100,0.0,223.5,61,21.49,0,0,6,,0,99,151,161
Animal,53613,613037,614627,1590,70,-7.6,100,-0.08,0,100,0.0,223.5,62,21.49,0,0,6,,0,99,151,161
Animal,52039,597367,614629,17262,434,-13.88,100,-0.14,0,100,0.0,2088.7,98,19.78,0,0,7,,3,152,156,117
Animal,46192,541331,614632,73301,2047,-3.52,100,-0.04,0,100,0.0,9292.78,329,17.6,0,0,10,,4,184,162,143
Animal,46192,541331,614632,73301,2047,-7.52,100,-0.08,0,100,0.0,9292.78,330,17.6,0,0,10,,4,184,162,143
Animal,51399,591325,614664,23339,557,-3.38,100,-0.03,0,100,0.0,2537.18,98,19.7,0,0,1,,1,122,119,136
Animal,51399,591325,614664,23339,557,-7.38,100,-0.07,15.76,100,0.16,2552.94,98,19.7,0,0,1,,1,122,119,136
Animal,51927,596245,614665,18420,454,-3.73,100,-0.04,0,100,0.0,1963.34,88,25.04,0,0,7,,0,170,119,114
Animal,51574,592971,614665,21694,519,-2.53,100,-0.03,0,100,0.0,2313.01,77,20.36,0,0,3,,0,158,180,162
Animal,51574,592971,614666,21695,519,-16.53,100,-0.17,0,100,0.0,2313.01,78,20.36,0,0,3,,0,158,180,162
Animal,52990,606361,614666,8305,226,-5.82,100,-0.06,0,100,0.0,1050.65,50,19.6,0,0,3,,1,87,147,147
Animal,52405,600855,614666,13811,348,-0.76,100,-0.01,0,100,0.0,1554.38,74,17.04,0,0,3,,0,168,137,124
Animal,53666,613766,614670,904,44,-3.69,100,-0.04,0,100,0.0,111.58,37,19.93,0,0,3,,0,127,141,118
Animal,53666,613766,614670,904,44,-7.69,100,-0.08,0,100,0.0,111.58,38,19.93,0,0,3,,0,127,141,118
Animal,53596,612803,614702,1899,64,-8.0,100,-0.08,50.41,100,0.5,342.86,30,22.56,0,0,2,,0,120,106,121
Animal,53356,610003,614704,4701,148,0.0,100,0.0,0,100,0.0,669.62,52,23.91,0,0,4,,0,172,125,101
Animal,53356,610003,614704,4701,148,-4.0,100,-0.04,0,100,0.0,669.62,53,23.91,0,0,4,,0,172,125,101
Animal,53621,613155,614704,1549,62,-3.36,100,-0.03,0,100,0.0,242.4,48,21.64,0,0,3,,0,143,131,115
Animal,53315,609699,614708,5009,154,-0.18,100,-0.0,0,100,0.0,670.51,57,19.05,0,0,3,,0,155,166,143
Animal,53405,610490,614741,4251,123,-1.67,100,-0.02,0,100,0.0,520.31,38,23.23,0,0,2,,0,115,156,103
Animal,49867,576352,614741,38389,951,-2.42,100,-0.02,0,100,0.0,4357.05,173,20.25,0,0,15,,0,130,114,130
Animal,52613,602949,614778,11829,297,-1.88,100,-0.02,0,100,0.0,1271.11,59,12.51,0,0,1,,0,152,156,91
Animal,52613,602949,614778,11829,297,-15.88,100,-0.16,0,100,0.0,1271.11,60,12.51,0,0,1,,0,152,156,91
Animal,53110,607549,614779,7230,198,-3.12,100,-0.03,0,100,0.0,853.75,55,15.69,0,0,1,,0,127,84,124
Animal,53464,611177,614779,3602,113,0.0,100,0.0,0,100,0.0,471.68,50,23.58,0,0,3,,0,116,146,114
Animal,53464,611177,614779,3602,113,-4.0,100,-0.04,0,100,0.0,471.68,51,23.58,0,0,3,,0,116,146,114
Animal,53477,611429,614814,3385,101,-3.32,100,-0.03,0,100,0.0,416.87,32,16.81,0,0,1,,0,151,162,168
Animal,50404,582237,614816,32579,801,-2.87,100,-0.03,0,100,0.0,3601.87,113,13.64,0,0,2,,3,164,146,118
Animal,50404,582237,614816,32579,801,-6.87,100,-0.07,0,100,0.0,3601.87,114,13.64,0,0,2,,3,164,146,118
Animal,49546,573407,614820,41413,1049,-1.34,100,-0.01,0,100,0.0,4789.85,159,21.08,0,0,1,,3,128,150,109
Animal,49546,573407,614820,41413,1049,-5.34,100,-0.05,0,100,0.0,4789.85,160,21.08,0,0,1,,3,128,150,109
Animal,53723,614554,614853,299,18,-0.58,100,-0.01,0,100,0.0,0,18,18.0,0,0,0,,0,133,156,112
Animal,52173,598596,614853,16257,413,-3.59,100,-0.04,0,100,0.0,1864.87,89,15.75,0,0,1,,2,116,93,128
Animal,52898,605499,614853,9354,259,-2.08,100,-0.02,0,100,0.0,1196.26,68,21.99,0,0,3,,1,138,125,115
Animal,52898,605499,614853,9354,259,-6.08,100,-0.06,0,100,0.0,1196.26,69,21.99,0,0,3,,1,138,125,115
Animal,51144,589005,614890,25885,630,-13.24,100,-0.13,0,100,0.0,2845.39,110,20.09,0,0,1,,0,126,127,131
Animal,50101,578798,614890,36092,877,-11.37,100,-0.11,0,100,0.0,3912.93,118,16.92,0,0,1,,1,131,171,118
Animal,51940,596339,614892,18553,484,-1.9,100,-0.02,0,100,0.0,2140.51,119,17.26,0,0,9,,0,158,102,111
Animal,53297,609567,614895,5328,164,0.0,100,0.0,0,100,0.0,737.28,60,18.07,0,0,1,,1,154,159,128
Animal,53297,609567,614895,5328,164,-4.0,100,-0.04,0,100,0.0,737.28,61,18.07,0,0,1,,1,154,159,128
Animal,48789,566386,614926,48540,1231,-1.07,100,-0.01,0,100,0.0,5468.69,171,17.05,0,0,1,,1,140,92,159
Animal,48789,566386,614926,48540,1231,-5.07,100,-0.05,0,100,0.0,5468.69,172,17.05,0,0,1,,1,140,92,159
Animal,51992,596848,614927,18079,437,-0.96,100,-0.01,0,100,0.0,1862.43,71,17.77,0,0,1,,0,122,111,130
Animal,51992,596848,614927,18079,437,-4.96,100,-0.05,0,100,0.0,1862.43,72,17.77,0,0,1,,0,122,111,130
Animal,48212,560700,614927,54227,1396,-1.27,100,-0.01,0,100,0.0,6197.66,192,18.1,0,0,1,,1,97,125,127
Animal,46309,542398,614928,72530,1993,-1.81,100,-0.02,0,100,0.0,8992.0,298,18.31,0,0,5,,2,161,152,135
Animal,53063,607170,614929,7759,227,-3.69,100,-0.04,0,100,0.0,1062.68,73,18.98,0,0,10,,2,146,116,129
Animal,53063,607170,614929,7759,227,-7.69,100,-0.08,0,100,0.0,1062.68,74,18.98,0,0,10,,2,146,116,129
Animal,50646,584337,614931,30594,760,-1.21,100,-0.01,0,100,0.0,3268.59,133,15.13,0,0,4,,0,124,114,153
Animal,52953,605980,614932,8952,255,-3.28,100,-0.03,0,100,0.0,1108.46,71,20.99,0,0,4,,0,115,156,126
Animal,52953,605980,614932,8952,255,-7.28,100,-0.07,0,100,0.0,1108.46,72,20.99,0,0,4,,0,115,156,126
Animal,53105,607501,614965,7464,202,-8.0,100,-0.08,3.32,100,0.03,937.35,42,19.86,0,0,1,,0,169,162,111
Animal,51506,592348,614966,22618,560,-0.86,100,-0.01,0,100,0.0,2648.67,102,23.48,0,0,4,,3,166,101,94
Animal,53597,612808,614970,2162,80,-3.19,100,-0.03,0,100,0.0,343.21,42,16.5,0,0,2,,0,130,153,148
Animal,52701,603683,614970,11287,297,-3.28,100,-0.03,0,100,0.0,1296.06,65,15.88,0,0,1,,1,135,144,146
Animal,52701,603683,614970,11287,297,-7.28,100,-0.07,0,100,0.0,1296.06,66,15.88,0,0,1,,1,135,144,146
Animal,53400,610444,615000,4556,135,-3.8,100,-0.04,0,100,0.0,605.29,46,24.41,0,0,4,,0,118,117,153
Animal,53400,610444,615000,4556,135,-7.8,100,-0.08,0,100,0.0,605.29,47,24.41,0,0,4,,0,118,117,153
Animal,51369,591144,615001,23857,574,-0.7,100,-0.01,0,100,0.0,2479.11,93,17.91,0,0,3,,0,151,114,93
Animal,51369,591144,615001,23857,574,-4.7,100,-0.05,0,100,0.0,2479.11,94,17.91,0,0,3,,0,151,114,93
Animal,53583,612646,615001,2355,85,-2.75,100,-0.03,0,100,0.0,350.39,48,15.64,0,0,4,,0,111,194,136
Animal,48022,558666,615002,56336,1467,-2.54,100,-0.03,0,100,0.0,6434.18,211,19.06,0,0,1,,1,107,167,161
Animal,48022,558666,615002,56336,1467,-6.54,100,-0.07,0,100,0.0,6434.18,212,19.06,0,0,1,,1,107,167,161
Animal,50401,582199,615002,32803,801,-0.33,100,-0.0,0,100,0.0,3420.76,118,12.11,0,0,3,,0,150,169,112
Animal,50401,582199,615002,32803,801,-4.33,100,-0.04,0,100,0.0,3420.76,119,12.11,0,0,3,,0,150,169,112
Animal,48630,564850,615003,50153,1281,-3.91,100,-0.04,0,100,0.0,5542.73,183,10.69,0,0,1,,2,159,155,101
Animal,48630,564850,615003,50153,1281,-17.91,100,-0.18,0,100,0.0,5542.73,184,10.69,0,0,1,,2,159,155,101
Animal,52668,603386,615003,11617,316,-2.78,100,-0.03,0,100,0.0,1394.4,87,23.88,0,0,15,,0,126,116,106
Animal,52668,603386,615004,11618,316,-6.78,100,-0.07,0,100,0.0,1394.4,88,23.88,0,0,15,,0,126,116,106
Animal,49909,576763,615038,38275,903,-3.43,100,-0.03,56,100,0.56,4010.71,67,11.66,0,0,1,,1,160,165,126
Animal,51865,595690,615038,19348,492,-0.63,100,-0.01,0,100,0.0,2263.9,133,18.74,0,0,8,,2,146,119,141
Animal,53047,607025,615039,8014,234,-1.33,100,-0.01,0,100,0.0,982.26,87,15.74,0,0,7,,0,155,98,109
Animal,51602,593281,615040,21759,533,-1.19,100,-0.01,0,100,0.0,2246.49,93,12.0,0,0,5,,0,145,187,129
Animal,46771,546825,615040,68215,1834,-2.32,100,-0.02,0,100,0.0,8079.54,255,16.78,0,0,7,,2,118,119,153
Animal,46771,546825,615040,68215,1834,-6.32,100,-0.06,0,100,0.0,8079.54,256,16.78,0,0,7,,2,118,119,153
Animal,53313,609691,615041,5350,164,-3.34,100,-0.03,0,100,0.0,772.32,57,22.99,0,0,5,,1,106,118,120
Animal,53313,609691,615041,5350,164,-7.34,100,-0.07,0,100,0.0,772.32,58,22.99,0,0,5,,1,106,118,120
Animal,52414,600911,615044,14133,363,-2.26,100,-0.02,0,100,0.0,1555.99,69,17.68,0,0,1,,0,130,161,110
Animal,49910,576765,615075,38310,920,-3.46,100,-0.03,0,100,0.0,4018.24,143,14.73,0,0,2,,0,112,129,162
Animal,49910,576765,615075,38310,920,-7.46,100,-0.07,0,100,0.0,4018.24,144,14.73,0,0,2,,0,112,129,162
Animal,53360,610010,615079,5069,143,-1.71,100,-0.02,0,100,0.0,629.9,45,21.28,0,0,1,,0,119,163,113
Animal,50880,586503,615149,28646,708,-2.63,100,-0.03,0,100,0.0,3109.14,137,15.12,0,0,8,,1,155,99,122
Animal,45029,528278,615150,86872,2443,-8.0,100,-0.08,25.58,100,0.26,11026.67,315,17.12,0,0,5,,3,129,136,145
Animal,45796,536376,615186,78810,2177,-0.19,100,-0.0,0,100,0.0,9765.61,303,17.95,0,0,5,,5,107,152,143
Animal,53665,613766,615190,1424,54,-3.37,100,-0.03,0,100,0.0,251.59,30,15.72,0,0,2,,1,144,169,121
Animal,53741,614772,615217,445,20,-1.1,100,-0.01,0,100,0.0,0,19,11.76,0,0,0,,0,136,164,163
Animal,53741,614772,615217,445,20,-5.1,100,-0.05,0,100,0.0,0,20,11.76,0,0,0,,0,136,164,163
Animal,53761,615147,615221,74,7,-8.82,100,-0.09,24.0,100,0.24,0,7,9.09,0,0,0,,0,146,117,129
Animal,49685,574771,615221,40450,983,-2.41,100,-0.02,0,100,0.0,4269.7,157,19.2,0,0,4,,0,100,176,173
Animal,49855,576230,615260,39030,964,-2.69,100,-0.03,0,100,0.0,4373.14,156,21.11,0,0,5,,2,125,108,141
Animal,49855,576230,615260,39030,964,-6.69,100,-0.07,0,100,0.0,4373.14,157,21.11,0,0,5,,2,125,108,141
Animal,53329,609785,615260,5475,156,-2.74,100,-0.03,0,100,0.0,659.36,47,22.89,0,0,9,,0,146,132,102
Animal,49163,569798,615297,45499,1153,-0.84,100,-0.01,0,100,0.0,5244.49,191,19.4,0,0,20,,3,125,137,139
Animal,53525,611931,615297,3366,108,-13.9,100,-0.14,0,100,0.0,477.23,42,22.09,0,0,1,,0,150,136,150
Animal,53644,613502,615301,1799,63,-3.25,100,-0.03,0,100,0.0,255.94,27,15.23,0,0,1,,0,159,138,123
Animal,46147,540873,615333,74460,2037,-12.12,100,-0.12,0,100,0.0,9422.36,267,17.47,0,0,4,,4,140,157,145
Animal,52087,597788,615333,17545,434,-0.91,100,-0.01,0,100,0.0,1886.88,85,18.14,0,0,6,,0,170,121,132
Animal,52087,597788,615333,17545,434,-4.91,100,-0.05,0,100,0.0,1886.88,86,18.14,0,0,6,,0,170,121,132
Animal,52106,597930,615370,17440,427,-8.0,100,-0.08,4.71,100,0.05,1927.3,59,14.17,0,0,1,,1,141,148,129
